(phosphorylation of MAPK).KK7	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
0.015	(	94.3315	0.100004	0.452463	0.17834	0.1	11.9252	0.101053	0.1	0.1	4.90319	4.09247	3.20839	100	1.69591	0.1	22.8716	100	1.07254	38.9396	1.21622	9.17034	)	2838.66
1500.01	(	98.5351	0.102149	0.947738	0.274148	0.1	17.6569	0.1	0.1	0.1	3.00735	23.6345	2.95771	100	2.48305	0.902897	37.8953	100	1.02313	0.1	1.20353	19.5555	)	4000.04
3000.01	(	100	0.100001	0.747118	0.507833	0.1	15.3457	0.1	0.1	0.1	2.46095	17.8344	1.08666	100	2.07354	1.02358	35.0265	100	1.00377	0.1	1.13057	11.7935	)	4116.88
4500.01	(	98.6502	0.109252	0.864159	0.696351	0.1	14.9353	0.1	0.1	0.1	3.51268	22.9873	6.24835	100	3.16296	1.01999	43.9994	100	1.03254	0.1	1.24835	20.6132	)	3987.05
6000.01	(	68.3065	0.100046	0.623437	0.796998	0.1	13.1836	0.100027	0.1	0.1	4.51432	15.5234	4.06496	100	3.04884	1.05017	51.1051	100	1.10287	0.1	1.3962	20.8388	)	4215.3
7500.01	(	99.9885	0.1	0.894177	0.715617	0.1	19.1274	0.110454	0.1	0.1	5.7386	20.5897	2.79042	100	2.70417	0.938323	41.2101	100	1.01632	0.240088	1.13145	18.9756	)	4450.49
9000.01	(	89.3408	0.1	0.772689	1.12481	0.1	13.8801	0.1	0.1	0.1	5.18531	22.872	13.2644	100	3.75834	1.39795	78.4646	100	1.09051	0.122965	1.46865	31.4524	)	4004.27
10500	(	87.1314	0.105444	0.905357	1.26067	0.1	13.356	0.100566	0.1	0.1	7.22115	20.4046	11.0248	100	5.94731	0.791038	78.9817	100	1.07267	0.1	1.36268	45.926	)	4058.07
12000	(	83.1067	0.1	0.588437	1.42159	0.1	13.0002	0.1	0.1	0.1	3.68091	13.6579	15.2114	100	4.66405	0.798307	99.9704	100	1.11009	0.1	1.57831	33.8973	)	4041.52
13500	(	77.6867	0.1	0.50182	0.758583	0.1	5.6024	0.1	0.1	0.1	2.10385	13.5084	3.97705	100	2.57994	1.48878	53.1679	100	0.976351	0.1	1.09904	22.6693	)	5244.64
15000	(	60.5097	0.160102	0.169325	0.774497	0.194706	20.351	0.123082	0.1	0.1	4.32245	0.133389	8.10596	100	3.72531	3.58571	22.5117	24.8667	1.08765	0.1	1.48784	19.3821	)	6623.76
