(phosphorylation of MAPKK-P).k4	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
2.5e-05	(	100	0.562304	0.905272	0.14982	0.214253	100	0.1	0.1	100	0.100355	100	0.1	0.1	0.1	0.1	0.1	0.36112	0.1	0.1	1.26802	50.1614	)	42833
2.50002	(	92.0254	0.219771	0.2878	0.417583	0.1	57.808	0.175116	0.1	4.0294	1.19863	0.165154	100	1.16283	0.1	0.10001	1.93037	99.9987	15.2386	90.6395	1.29299	14.9755	)	9034.76
5.00002	(	73.7236	0.200444	0.469919	0.13421	0.1	24.6742	0.197935	0.1	2.62856	12.2332	0.1	100	2.0653	1.57986	0.1	4.71539	100	7.13707	41.2111	0.79984	19.8793	)	16547
7.50002	(	88.8926	0.14039	0.581462	0.1	0.180369	17.4643	0.186223	0.130872	0.1	0.1	3.3237	100	4.07587	4.88007	0.53979	23.681	69.4989	5.15299	2.36858	0.851412	25.6439	)	19004.4
10	(	98.3165	0.107926	0.630171	0.102743	0.142506	9.10108	0.133653	0.140216	0.1	9.73592	0.1	100	3.52565	4.31967	0.719653	20.76	71.3779	4.3393	4.47019	0.697787	22.6684	)	21319.9
12.5	(	99.9793	0.113055	1.96763	0.1	0.194623	22.2661	0.229338	0.168374	0.1	2.439	6.35595	100	4.06903	1.32431	0.100069	31.5687	95.7658	4.92194	6.23334	0.913655	25.4094	)	28435.1
15	(	89.205	0.101983	0.731301	0.100837	0.176416	4.06211	0.140497	0.107512	0.118677	2.54361	9.10573	100	3.8278	5.66199	0.1	26.3861	97.5846	2.56795	7.90349	1.16214	24.5584	)	23248.8
17.5	(	99.6168	0.108196	2.02295	0.310022	0.110065	2.81275	0.12858	0.1	1.81144	35.5773	0.303832	99.9975	3.03985	0.706062	1.77965	14.3686	84.544	0.428031	27.0591	9.86148	11.4166	)	30572.8
20	(	15.7408	0.101632	0.908422	0.1	0.168114	0.1	0.144292	0.1	0.215192	6.96694	9.51315	99.9987	3.86903	6.2673	0.483774	19.5284	86.6573	0.892886	6.56175	0.781675	23.8245	)	18706.5
22.5	(	30.514	0.119615	1.27645	0.100002	0.119896	1.93918	0.106808	0.107464	0.100864	1.57905	5.36762	100	3.32737	3.51447	0.270822	23.6947	40.7936	2.89506	6.4185	1.2844	20.0742	)	24881.7
25	(	58.401	0.100099	0.301112	0.1	0.161924	4.30599	0.162664	0.107034	0.100054	0.1	7.87443	100	3.57686	4.14516	0.10238	15.0129	98.464	3.79684	7.62446	1.30493	21.803	)	25067.6
