(phosphorylation of MAPKK).KK3	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
0.015	(	0.123756	0.854904	0.1	0.1	27.6267	0.115889	0.1	0.121117	6.95991	0.10054	99.9782	57.4188	0.365871	100	0.106194	99.9898	100	2.03826	38.6512	7.31808	96.4753	)	5564
1500.01	(	0.160003	0.743724	0.11632	0.1	6.47062	0.111594	0.32316	0.1	42.7019	0.100253	99.9974	100	0.457494	100	0.100017	80.4152	100	1.30447	33.5114	1.70673	34.7091	)	3369.88
3000.01	(	0.110918	0.87519	0.138733	0.1	19.6994	0.134385	0.485498	0.1	48.2286	0.100003	100	100	0.795076	0.86144	0.100026	26.1285	100	1.30322	30.0332	1.4608	18.8524	)	3662.3
4500.01	(	0.132675	0.380092	0.269157	0.1	14.9554	0.134003	0.747731	0.1	68.3682	0.102821	100	100	1.03621	0.1064	0.100032	4.15834	100	1.41703	45.2663	1.45574	24.1196	)	3458.59
6000.01	(	0.1	0.852046	0.155617	0.1	30.3123	0.189916	1.02415	0.1	56.9519	0.1	100	100	0.506925	100	0.103278	60.636	100	1.36336	44.2406	1.51898	41.5808	)	3594.37
7500.01	(	0.728197	0.228692	0.390177	0.1	15.6389	0.136789	1.31774	0.1	89.4976	0.104629	100	100	1.33081	0.16784	0.117029	5.12196	100	1.61656	69.5447	1.50474	16.8759	)	3331.92
9000.01	(	0.1	0.707129	0.221998	0.1	37.7515	0.194969	1.09575	0.1	79.4945	0.216617	100	100	0.772062	4.22672	0.100006	19.9858	100	1.46017	44.0423	1.20674	85.7196	)	3994.32
10500	(	0.1	0.677339	0.34545	0.1	63.3489	0.262588	1.06639	0.1	75.3517	0.298582	100	100	1.31333	0.1128	0.100154	7.70187	100	1.46462	57.7062	1.0963	0.823552	)	4472.8
12000	(	0.1	0.634386	0.169674	0.1	45.4227	0.297862	0.776936	0.1	33.1625	0.289816	100	100	1.72443	0.26752	0.102388	44.66	100	1.26111	35.0257	0.921094	0.564025	)	6019.24
13500	(	0.164209	0.642843	0.140869	0.1	51.7345	0.307161	1.0569	0.1	46.9765	0.560365	100	100	0.966243	7.648	0.105371	69.7028	100	1.22731	39.245	0.980997	1.05367	)	5137.25
15000	(	0.1	0.249738	0.268454	0.1	52.5025	0.263204	1.37852	0.1	88.3971	0.330595	100	100	2.81569	0.1	0.100026	5.00679	100	1.58727	40.6526	1.10373	89.0986	)	4861.59
