(phosphorylation of MAPK-P).k8	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Parameters	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
2.5e-05	(	52.9587	0.156321	0.1	0.100717	0.1	0.119822	0.264433	0.191172	34.3936	0.220905	90.2942	4.34529	0.106942	100	0.222311	27.7877	0.10768	0.954602	54.0171	1.65369	99.8796	)	61356.3
2.50002	(	100	0.133631	1.42496	0.110246	12.8947	0.121669	0.1	0.1	16.3261	0.105837	93.2889	96.8053	0.404425	100	0.118634	7.76787	100	1.31032	64.4363	3.4535	2.9867	)	7921.49
5.00002	(	99.671	0.130657	1.12302	0.103756	18.1955	0.114013	0.1	0.100005	10.9245	0.105375	95.6657	94.0593	0.394841	99.9898	0.210255	4.16291	100	1.31866	64.5079	3.64282	5.23424	)	8089.49
7.50002	(	95.7914	0.107928	1.31304	0.100065	18.6158	0.114094	0.1	0.1	12.529	0.105768	88.0731	97.7691	0.390148	100	0.144056	2.61318	100	1.26822	58.5862	3.39336	72.3508	)	8162.51
10	(	99.7594	0.106934	1.34958	0.100115	18.2024	0.11519	0.1	0.100003	7.91144	0.102552	90.5169	94.4011	0.391168	100	0.137326	2.22542	99.9987	1.27142	58.7088	3.4987	4.88499	)	8191.24
12.5	(	94.1491	0.101118	1.23386	0.100701	17.2093	0.126745	0.1	0.1	14.248	0.107474	84.5677	96.9111	0.407527	100	0.144841	1.46399	100	1.31614	59.6686	3.40394	3.33678	)	8189.41
15	(	99.04	0.108405	1.28781	0.100038	20.9202	0.119569	0.1	0.100003	8.41406	0.103386	88.9451	92.5973	0.391119	100	0.147593	1.38081	100	1.2896	57.959	3.47364	5.32734	)	8211.43
17.5	(	97.6883	0.114727	1.28426	0.100036	21.8481	0.121409	0.1	0.1	8.55798	0.116046	92.4278	95.2987	0.3949	100	0.141467	1.12871	99.9987	1.26547	57.5389	3.58798	65.1426	)	8228.2
20	(	100	0.134994	1.15894	0.10283	22.2362	0.12076	0.1	0.1	15.0028	0.101505	93.8435	94.9125	0.394871	100	0.132011	0.900919	99.223	1.3322	61.8706	3.54542	68.3671	)	8177.55
22.5	(	93.4118	0.117884	1.3104	0.100179	20.9487	0.119071	0.1	0.100005	6.6545	0.104351	76.912	97.0904	0.406235	99.2435	0.15052	0.993058	99.9795	1.29943	60.8544	3.46826	9.65876	)	8317.25
25	(	98.0442	0.102128	1.29604	0.103378	21.3315	0.118007	0.1	0.100096	7.50854	0.111489	82.1917	93.4673	0.38819	100	0.142614	0.815178	99.4995	1.27353	58.4363	3.34803	59.7081	)	8256.12
